episode_reward_mean,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
1615.1607009518123,1723513699,,False,31,50672_00000,2024-08-13_03-48-19,724.1333222389221,25251.901241779327,1358121,lrz-hgx-a100-002,10.195.244.32,25251.901241779327,31
1552.9043145030437,1723514427,,False,32,50672_00000,2024-08-13_04-00-27,728.1999497413635,25980.10119152069,1358121,lrz-hgx-a100-002,10.195.244.32,25980.10119152069,32
2063.450957307428,1723515286,,False,33,50672_00000,2024-08-13_04-14-46,858.4116096496582,26838.51280117035,1358121,lrz-hgx-a100-002,10.195.244.32,26838.51280117035,33
1989.1952389210069,1723516038,,False,34,50672_00000,2024-08-13_04-27-18,752.3530669212341,27590.865868091583,1358121,lrz-hgx-a100-002,10.195.244.32,27590.865868091583,34
2469.861731027374,1723516670,,False,35,50672_00000,2024-08-13_04-37-50,631.9143993854523,28222.780267477036,1358121,lrz-hgx-a100-002,10.195.244.32,28222.780267477036,35
2926.209597755045,1723517329,,False,36,50672_00000,2024-08-13_04-48-49,659.5950310230255,28882.37529850006,1358121,lrz-hgx-a100-002,10.195.244.32,28882.37529850006,36
3354.268387098091,1723518194,,False,37,50672_00000,2024-08-13_05-03-14,865.0270342826843,29747.402332782745,1358121,lrz-hgx-a100-002,10.195.244.32,29747.402332782745,37
3754.0622399982667,1723519054,,False,38,50672_00000,2024-08-13_05-17-34,859.7062661647797,30607.108598947525,1358121,lrz-hgx-a100-002,10.195.244.32,30607.108598947525,38
3641.2362813837626,1723519838,,False,39,50672_00000,2024-08-13_05-30-38,783.3953397274017,31390.503938674927,1358121,lrz-hgx-a100-002,10.195.244.32,31390.503938674927,39
3529.2963202341734,1723520790,,False,40,50672_00000,2024-08-13_05-46-30,952.4733324050903,32342.977271080017,1358121,lrz-hgx-a100-002,10.195.244.32,32342.977271080017,40
3903.935043660192,1723521446,,False,41,50672_00000,2024-08-13_05-57-26,656.0272586345673,32999.004529714584,1358121,lrz-hgx-a100-002,10.195.244.32,32999.004529714584,41
3802.0783346578655,1723522313,,False,42,50672_00000,2024-08-13_06-11-53,866.6104588508606,33865.614988565445,1358121,lrz-hgx-a100-002,10.195.244.32,33865.614988565445,42
3701.8639819815066,1723523042,,False,43,50672_00000,2024-08-13_06-24-02,729.4654636383057,34595.08045220375,1358121,lrz-hgx-a100-002,10.195.244.32,34595.08045220375,43
4050.168192017396,1723523739,,False,44,50672_00000,2024-08-13_06-35-39,696.4638168811798,35291.54426908493,1358121,lrz-hgx-a100-002,10.195.244.32,35291.54426908493,44
3948.8567020609594,1723524456,,False,45,50672_00000,2024-08-13_06-47-36,717.0976514816284,36008.64192056656,1358121,lrz-hgx-a100-002,10.195.244.32,36008.64192056656,45
4268.463247913637,1723525343,,False,46,50672_00000,2024-08-13_07-02-23,886.9979846477509,36895.63990521431,1358121,lrz-hgx-a100-002,10.195.244.32,36895.63990521431,46
4169.037274308297,1723526042,,False,47,50672_00000,2024-08-13_07-14-02,699.5380780696869,37595.177983284,1358121,lrz-hgx-a100-002,10.195.244.32,37595.177983284,47
4069.0968195877795,1723526936,,False,48,50672_00000,2024-08-13_07-28-56,893.529571056366,38488.70755434036,1358121,lrz-hgx-a100-002,10.195.244.32,38488.70755434036,48
3972.7843410321975,1723527804,,False,49,50672_00000,2024-08-13_07-43-24,867.8553948402405,39356.5629491806,1358121,lrz-hgx-a100-002,10.195.244.32,39356.5629491806,49
3884.4965020052505,1723528746,,False,50,50672_00000,2024-08-13_07-59-06,942.0702118873596,40298.63316106796,1358121,lrz-hgx-a100-002,10.195.244.32,40298.63316106796,50
3799.785334614125,1723529507,,False,51,50672_00000,2024-08-13_08-11-47,761.3754496574402,41060.0086107254,1358121,lrz-hgx-a100-002,10.195.244.32,41060.0086107254,51
3719.326651239539,1723530361,,False,52,50672_00000,2024-08-13_08-26-01,853.3123857975006,41913.3209965229,1358121,lrz-hgx-a100-002,10.195.244.32,41913.3209965229,52
3999.3284556537683,1723531118,,False,53,50672_00000,2024-08-13_08-38-38,757.3855438232422,42670.706540346146,1358121,lrz-hgx-a100-002,10.195.244.32,42670.706540346146,53
3917.010263239791,1723532000,,False,54,50672_00000,2024-08-13_08-53-20,882.0738425254822,43552.78038287163,1358121,lrz-hgx-a100-002,10.195.244.32,43552.78038287163,54
3835.9836822865122,1723532756,,False,55,50672_00000,2024-08-13_09-05-56,755.549290895462,44308.32967376709,1358121,lrz-hgx-a100-002,10.195.244.32,44308.32967376709,55
4106.576798486602,1723533370,,False,56,50672_00000,2024-08-13_09-16-10,614.4843447208405,44922.81401848793,1358121,lrz-hgx-a100-002,10.195.244.32,44922.81401848793,56
4358.809356136442,1723534303,,False,57,50672_00000,2024-08-13_09-31-43,932.9937038421631,45855.80772233009,1358121,lrz-hgx-a100-002,10.195.244.32,45855.80772233009,57
4278.517742936996,1723535097,,False,58,50672_00000,2024-08-13_09-44-57,793.4741635322571,46649.28188586235,1358121,lrz-hgx-a100-002,10.195.244.32,46649.28188586235,58
4198.186697764291,1723535803,,False,59,50672_00000,2024-08-13_09-56-43,706.6195604801178,47355.90144634247,1358121,lrz-hgx-a100-002,10.195.244.32,47355.90144634247,59
4125.486273702245,1723536605,,False,60,50672_00000,2024-08-13_10-10-05,801.4352214336395,48157.33666777611,1358121,lrz-hgx-a100-002,10.195.244.32,48157.33666777611,60
4051.7567578472103,1723537441,,False,61,50672_00000,2024-08-13_10-24-01,835.9066052436829,48993.24327301979,1358121,lrz-hgx-a100-002,10.195.244.32,48993.24327301979,61
3975.903018691728,1723538437,,False,62,50672_00000,2024-08-13_10-40-37,996.228241443634,49989.471514463425,1358121,lrz-hgx-a100-002,10.195.244.32,49989.471514463425,62
3904.1648782971197,1723539294,,False,63,50672_00000,2024-08-13_10-54-54,857.1405668258667,50846.61208128929,1358121,lrz-hgx-a100-002,10.195.244.32,50846.61208128929,63
3836.778037002261,1723540042,,False,64,50672_00000,2024-08-13_11-07-22,748.2633941173553,51594.87547540665,1358121,lrz-hgx-a100-002,10.195.244.32,51594.87547540665,64
3771.1168432402164,1723540998,,False,65,50672_00000,2024-08-13_11-23-18,955.6490387916565,52550.5245141983,1358121,lrz-hgx-a100-002,10.195.244.32,52550.5245141983,65
4006.9797442777526,1723541735,,False,66,50672_00000,2024-08-13_11-35-35,737.174060344696,53287.698574543,1358121,lrz-hgx-a100-002,10.195.244.32,53287.698574543,66
4229.410153524467,1723542385,,False,67,50672_00000,2024-08-13_11-46-25,649.6044454574585,53937.30302000046,1358121,lrz-hgx-a100-002,10.195.244.32,53937.30302000046,67
4165.001666233675,1723543138,,False,68,50672_00000,2024-08-13_11-58-58,753.0893449783325,54690.39236497879,1358121,lrz-hgx-a100-002,10.195.244.32,54690.39236497879,68
4097.728115363787,1723544007,,False,69,50672_00000,2024-08-13_12-13-27,869.0966937541962,55559.48905873299,1358121,lrz-hgx-a100-002,10.195.244.32,55559.48905873299,69
4035.0472858559556,1723544789,,False,70,50672_00000,2024-08-13_12-26-29,781.6781039237976,56341.167162656784,1358121,lrz-hgx-a100-002,10.195.244.32,56341.167162656784,70
3973.848002529558,1723545517,,False,71,50672_00000,2024-08-13_12-38-37,728.450893163681,57069.618055820465,1358121,lrz-hgx-a100-002,10.195.244.32,57069.618055820465,71
3919.119856418674,1723546205,,False,72,50672_00000,2024-08-13_12-50-05,688.3971989154816,57758.01525473595,1358121,lrz-hgx-a100-002,10.195.244.32,57758.01525473595,72
3859.0201460982767,1723547114,,False,73,50672_00000,2024-08-13_13-05-14,908.8405869007111,58666.85584163666,1358121,lrz-hgx-a100-002,10.195.244.32,58666.85584163666,73
3803.2700312680026,1723547985,,False,74,50672_00000,2024-08-13_13-19-45,871.1894745826721,59538.04531621933,1358121,lrz-hgx-a100-002,10.195.244.32,59538.04531621933,74
3748.812475240474,1723548743,,False,75,50672_00000,2024-08-13_13-32-23,757.1359815597534,60295.18129777908,1358121,lrz-hgx-a100-002,10.195.244.32,60295.18129777908,75
3942.012308223873,1723549596,,False,76,50672_00000,2024-08-13_13-46-36,853.068564414978,61148.24986219406,1358121,lrz-hgx-a100-002,10.195.244.32,61148.24986219406,76
3887.3746106480685,1723550419,,False,77,50672_00000,2024-08-13_14-00-19,823.0764107704163,61971.32627296448,1358121,lrz-hgx-a100-002,10.195.244.32,61971.32627296448,77
3832.6015309101776,1723551305,,False,78,50672_00000,2024-08-13_14-15-05,886.1189270019531,62857.44519996643,1358121,lrz-hgx-a100-002,10.195.244.32,62857.44519996643,78
3780.9262538111916,1723552001,,False,79,50672_00000,2024-08-13_14-26-41,695.6771047115326,63553.12230467796,1358121,lrz-hgx-a100-002,10.195.244.32,63553.12230467796,79
3728.437383186526,1723552798,,False,80,50672_00000,2024-08-13_14-39-58,797.7592442035675,64350.88154888153,1358121,lrz-hgx-a100-002,10.195.244.32,64350.88154888153,80
3681.339614815564,1723553578,,False,81,50672_00000,2024-08-13_14-52-58,779.3113489151001,65130.19289779663,1358121,lrz-hgx-a100-002,10.195.244.32,65130.19289779663,81
3874.947284765234,1723554035,,False,82,50672_00000,2024-08-13_15-00-35,457.41378831863403,65587.60668611526,1358121,lrz-hgx-a100-002,10.195.244.32,65587.60668611526,82
4052.480968424331,1723555053,,False,83,50672_00000,2024-08-13_15-17-33,1018.2340059280396,66605.8406920433,1358121,lrz-hgx-a100-002,10.195.244.32,66605.8406920433,83
3997.979018116804,1723555786,,False,84,50672_00000,2024-08-13_15-29-46,732.6134359836578,67338.45412802696,1358121,lrz-hgx-a100-002,10.195.244.32,67338.45412802696,84
4176.317193354808,1723556538,,False,85,50672_00000,2024-08-13_15-42-18,752.2266726493835,68090.68080067635,1358121,lrz-hgx-a100-002,10.195.244.32,68090.68080067635,85
4121.384115146707,1723557272,,False,86,50672_00000,2024-08-13_15-54-32,733.747478723526,68824.42827939987,1358121,lrz-hgx-a100-002,10.195.244.32,68824.42827939987,86
4069.6514543989397,1723558215,,False,87,50672_00000,2024-08-13_16-10-15,942.900984287262,69767.32926368713,1358121,lrz-hgx-a100-002,10.195.244.32,69767.32926368713,87
4019.303622157038,1723559053,,False,88,50672_00000,2024-08-13_16-24-13,837.7931418418884,70605.12240552902,1358121,lrz-hgx-a100-002,10.195.244.32,70605.12240552902,88
