episode_reward_mean,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-1513.9589502310773,1723498254,,False,62,62234_00000,2024-08-12_23-30-54,194.28618741035461,9777.449784517288,1256563,lrz-hgx-a100-004,10.195.244.34,9777.449784517288,62
-1515.7866616561162,1723498514,,False,63,62234_00000,2024-08-12_23-35-14,259.979731798172,10037.42951631546,1256563,lrz-hgx-a100-004,10.195.244.34,10037.42951631546,63
-1517.1552782599972,1723498701,,False,64,62234_00000,2024-08-12_23-38-21,187.09069895744324,10224.520215272903,1256563,lrz-hgx-a100-004,10.195.244.34,10224.520215272903,64
-1522.9480064851866,1723498800,,False,65,62234_00000,2024-08-12_23-40-00,99.17553353309631,10323.695748806,1256563,lrz-hgx-a100-004,10.195.244.34,10323.695748806,65
-1521.9114931530178,1723498869,,False,66,62234_00000,2024-08-12_23-41-09,68.57673931121826,10392.272488117218,1256563,lrz-hgx-a100-004,10.195.244.34,10392.272488117218,66
-1519.636854903691,1723499105,,False,67,62234_00000,2024-08-12_23-45-05,235.8873860836029,10628.159874200821,1256563,lrz-hgx-a100-004,10.195.244.34,10628.159874200821,67
-1517.3177603424983,1723499287,,False,68,62234_00000,2024-08-12_23-48-07,181.98071336746216,10810.140587568283,1256563,lrz-hgx-a100-004,10.195.244.34,10810.140587568283,68
-1516.1314464229786,1723499406,,False,69,62234_00000,2024-08-12_23-50-06,119.23322677612305,10929.373814344406,1256563,lrz-hgx-a100-004,10.195.244.34,10929.373814344406,69
-1520.8625407963752,1723499580,,False,70,62234_00000,2024-08-12_23-53-00,173.53592038154602,11102.909734725952,1256563,lrz-hgx-a100-004,10.195.244.34,11102.909734725952,70
-1518.583898093301,1723499687,,False,71,62234_00000,2024-08-12_23-54-47,107.5483911037445,11210.458125829697,1256563,lrz-hgx-a100-004,10.195.244.34,11210.458125829697,71
-1519.5089356551232,1723499869,,False,72,62234_00000,2024-08-12_23-57-49,181.62106227874756,11392.079188108444,1256563,lrz-hgx-a100-004,10.195.244.34,11392.079188108444,72
-1517.3158899847072,1723499987,,False,73,62234_00000,2024-08-12_23-59-47,117.91929721832275,11509.998485326767,1256563,lrz-hgx-a100-004,10.195.244.34,11509.998485326767,73
-1515.5190624252443,1723500237,,False,74,62234_00000,2024-08-13_00-03-57,249.87376403808594,11759.872249364853,1256563,lrz-hgx-a100-004,10.195.244.34,11759.872249364853,74
-1515.7187858947837,1723500559,,False,75,62234_00000,2024-08-13_00-09-19,321.9872317314148,12081.859481096268,1256563,lrz-hgx-a100-004,10.195.244.34,12081.859481096268,75
-1523.0308280233608,1723500599,,False,76,62234_00000,2024-08-13_00-09-59,40.61720895767212,12122.47669005394,1256563,lrz-hgx-a100-004,10.195.244.34,12122.47669005394,76
-1522.2006255945819,1723500655,,False,77,62234_00000,2024-08-13_00-10-55,56.099592208862305,12178.576282262802,1256563,lrz-hgx-a100-004,10.195.244.34,12178.576282262802,77
-1521.1047833825085,1723500849,,False,78,62234_00000,2024-08-13_00-14-09,193.75326704978943,12372.329549312592,1256563,lrz-hgx-a100-004,10.195.244.34,12372.329549312592,78
-1519.0517366389392,1723501158,,False,79,62234_00000,2024-08-13_00-19-18,308.416631937027,12680.746181249619,1256563,lrz-hgx-a100-004,10.195.244.34,12680.746181249619,79
-1518.5261319758501,1723501216,,False,80,62234_00000,2024-08-13_00-20-16,58.6900372505188,12739.436218500137,1256563,lrz-hgx-a100-004,10.195.244.34,12739.436218500137,80
